英国一家、日本を食べる,3,0
18if,3,0
エイトマン,3,0
エースをねらえ!,3,0
エガオノダイカ,3,0
エスパー魔美,3,0
エックスメン,3,0
エデンズボゥイ,3,0
えとたま,3,0
えむえむっ!,3,0
エリアの騎士,3,0
エル・カザド,3,0
エルフェンリート,3,0
エルフを狩るモノたち,3,0
エルフを狩るモノたちII,3,0
エルドライブ,3,0
エレメントハンター,3,0
エロマンガ先生,3,0
炎炎ノ消防隊,3,1
エンジェル・ハート,3,0
エンドライド,3,0
えんどろ?!,3,0
縁結びの妖狐ちゃん,3,0
美味しんぼ,4,0
黄金戦士ゴールドライタン,4,0
黄金勇者ゴルドラン,4,0
王ドロボウJING,4,0
桜蘭高校ホスト部,4,0
お～い!竜馬,4,0
大江戸ロケット,4,0
おおかみかくし,4,0
オオカミさんと七人の仲間たち,4,0
オオカミ少女と黒王子,4,0
狼少年ケン,4,0
狼と香辛料,4,1
おおきく振りかぶって,4,0
おくさまが生徒会長!,4,0
おくさまは女子高生,4,0
奥さまは魔法少女,4,0
お酒は夫婦になってから,4,0
おじさんとマシュマロ,4,0
おジャ魔女どれみ,4,1
おじゃまんが山田くん,4,0
おじゃる丸,4,0
おしりかじり虫,4,0
おしりたんてい,4,0
織田信奈の野望,4,0
おちゃめ神物語コロコロポロン,4,0
おでんくん,4,0
男どアホウ甲子園,4,0
おにいさまへ…,4,0
お兄ちゃんだけど愛さえあれば関係ないよねっ,4,0
お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,4,0
お姉ちゃんが来た,4,0
おねがい!サミアどん,4,0
おねがい☆ティーチャー,4,0
おねがい☆ツインズ,4,0
新オバケのQ太郎,4,0
おばけのホーリー,4,0
おはよう!スパンク,4,0
お前はまだグンマを知らない,4,0
おまかせスクラッパーズ,4,0
おまかせ!みらくるキャット団,4,0
おまもりひまり,4,0
想いのかけら,4,0
親指トム,4,0
おやゆび姫物語,4,0
オヨネコぶーにゃん,4,0
俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,4,0
俺が好きなのは妹だけど妹じゃない,4,0
オレカバトル,4,0
俺たちに翼はない,4,0
俺、ツインテールになります。,4,0
俺の妹がこんなに可愛いわけがない,4,1
俺の脳内選択肢が、学園ラブコメを全力で邪魔している,4,0
おれは直角,4,0
おれは鉄兵,4,0
俺物語!!,4,0
俺を好きなのはお前だけかよ,4,0
オレん家のフロ事情,4,0
終わりのセラフ,4,1
陰陽大戦記,4,0
カードキャプターさくら,5,1
ガーリー・エアフォース,5,0
ガーリッシュナンバー,5,0
ガールズ&パンツァー,5,1
ガールフレンド（仮）,5,0
快傑蒸気探偵団,5,0
かいけつゾロリ,5,0
ガイストクラッシャー,5,0
海賊王子,5,0
会長はメイド様!,5,0
海底少年マリン,5,0
海底超特急マリンエクスプレス,5,0
カイトアンサ,5,0
怪盗ジョーカー,5,0
怪盗セイント・テール,5,0
怪盗プライド,5,0
怪盗レーニャ,5,0
カイバ,5,0
怪物王女,5,0
カウボーイビバップ,5,0
ガヴリールドロップアウト,5,0
科学救助隊テクノボイジャー,5,0
科学忍者隊ガッチャマン,5,0
科学忍者隊ガッチャマンII,5,0
科学冒険隊タンサー5,5,0
がきデカ,5,0
下級生2～瞳の中の少女たち～,5,0
学園アリス,5,0
学園戦記ムリョウ,5,0
学戦都市アスタリスク,5,0
学園ハンサム,5,0
学園ベビーシッターズ,5,0
格闘料理伝説ビストロレシピ,5,0
革命機ヴァルヴレイヴ,5,0
かぐや様は告らせたい～天才たちの恋愛頭脳戦～,5,1
かくりよの宿飯,5,0
陰からマモル!,5,0
賭ケグルイ,5,1
ガサラキ,5,0
樫の木モック,5,0
カスミン,5,0
風が強く吹いている,5,0
風の少女エミリー,5,0
風の聖痕,5,0
風まかせ月影蘭,5,0
刀語,5,0
ガタピシ,5,0
課長王子,5,0
ガッ活!,5,0
学級王ヤマザキ,5,0
がっこうぐらし!,5,0
合身戦隊メカンダーロボ,5,0
家庭教師ヒットマンREBORN!,5,0
彼方のアストラ,5,0
かなめも,5,1
かのこん,5,0
彼女がフラグをおられたら,5,0
歌舞伎町シャーロック,5,0
カブキブ!,5,0
神風怪盗ジャンヌ,5,0
神々の悪戯,5,0
神様家族,5,0
神様ドォルズ,5,0
神さまのいない日曜日,5,0
神様のメモ帳,5,0
神様はじめました,5,0
神様はじめました◎,5,0
かみちゃまかりん,5,0
かみちゅ!,5,0
かみなり坊やピッカリ・ビー,5,0
神のみぞ知るセカイ,5,1
仮面の忍者赤影,5,0
仮面のメイドガイ,5,0
カラオケ戦士マイク次郎,5,0
からかい上手の高木さん,5,1
からくり剣豪伝ムサシロード,5,0
からくりサーカス,5,1
ガラスの仮面ですが,5,0
ガラスの艦隊,5,0
空手バカ一代,5,0
かりあげクン,5,0
ガリレイドンナ,5,0
喰霊―零―,5,0
カレイドスター,5,0
彼氏彼女の事情,5,0
ガン×ソード,5,0
監督不行届,5,0
ガンとゴン,5,0
神無月の巫女,5,0
ガンバの冒険,5,0
ガンバリスト!駿,5,0
ガンパレード・オーケストラ,5,0
がんばれ!キッカーズ,5,0
がんばれ元気,5,0
がんばれゴエモン,5,0
ギヴン,6,0
機甲界ガリアン,6,0
機甲警察メタルジャック,6,0
機甲戦記ドラグナー,6,0
奇鋼仙女ロウラン,6,0
機甲創世記モスピーダ,6,0
きこちゃんすまいる,6,0
寄宿学校のジュリエット,6,0
機神大戦ギガンティック・フォーミュラ,6,0
機神咆吼デモンベイン,6,0
鬼神童子ZENKI,6,0
キズナイーバー,6,0
帰宅部活動記録,6,0
キテレツ大百科,6,0
機動警察パトレイバー,6,0
機動戦艦ナデシコ,6,0
機動戦士ガンダム,6,1
機動武闘伝Gガンダム,6,1
機動新世紀ガンダムX,6,1
機動戦士ガンダムSEED,6,1
機動戦士ガンダムAGE,6,1
ガンダムビルドファイターズ,6,0
ガンダムビルドファイターズトライ,6,0
ガンダムさん,6,0
ガンダムビルドダイバーズ,6,0
機動天使エンジェリックレイヤー,6,0
きまぐれオレンジ☆ロード,6,0
君が主で執事が俺で,6,0
君が望む永遠,6,0
君と僕。,6,0
君と僕。2,6,0
君に届け,6,0
君のいる町,6,0
鬼滅の刃,6,1
キャッ党忍伝てやんでえ,6,0
キャプテン・アース,6,0
キャプテン翼,6,0
キャプテン・フューチャー,6,0
ギャラリーフェイク,6,0
キャロル&チューズデイ,6,0
キャンディ・キャンディ,6,0
キューティーハニー,6,0
キューティーハニーF,6,0
キューティクル探偵因幡,6,0
救命戦士ナノセイバー,6,0
境界線上のホライゾン,6,0
境界の彼方,6,0
境界のRINNE,6,0
京四郎と永遠の空,6,0
京騒戯画,6,0
京都寺町三条のホームズ,6,0
今日の5の2,6,0
きょうふのキョーちゃん,6,0
強殖装甲ガイバー,6,0
仰天人間バトシーラー,6,0
狂乱家族日記,6,0
恐竜冒険記ジュラトリッパー,6,0
恐竜惑星,6,0
巨人の星,6,0
新巨人の星,6,0
キリンあしたのカレンダー,6,0
キリングバイツ,6,0
ギルティクラウン,6,0
キルラキル,6,1
銀色のオリンシス,6,0
きんいろモザイク,6,0
ハロー!!きんいろモザイク,6,0
銀河疾風サスライガー,6,0
銀河戦国群雄伝ライ,6,0
銀河旋風ブライガー,6,0
銀河鉄道物語,6,0
銀牙伝説WEED,6,0
銀河漂流バイファム,6,0
銀河漂流バイファム13,6,0
銀河へキックオフ!!,6,0
銀河烈風バクシンガー,6,0
ぎんぎつね,6,0
緊急発進セイバーキッズ,6,0
きんぎょ注意報!,6,0
銀装騎攻オーディアン,6,0
金田一少年の事件簿,6,0
金田一少年の事件簿R,6,0
銀魂,6,1
キン肉マン,6,1
キン肉マンII世,6,1
銀盤カレイドスコープ,6,0
吟遊黙示録マイネリーベ,6,0
金夜、安部礼司～平均的サラリーマンの異常な日常～,6,0
空戦魔導士候補生の教官,7,0
空想科学世界ガリバーボーイ,7,0
クオリディア・コード,7,0
くじびきアンバランス,7,0
クズの本懐,7,0
クッキングパパ,7,0
くつだる。,7,0
国松さまのお通りだい,7,0
クマのプー太郎,7,0
わんぱく大昔クムクム,7,0
海月姫,7,0
グラスリップ,7,0
グラゼニ,7,0
激闘!クラッシュギアTURBO,7,0
クラッシュギアNitro,7,0
暗闇三太,7,0
グランクレスト戦記,7,0
ぐらんぶる,7,0
グランベルム,7,0
グリザイアの果実,7,0
ぐるぐるタウンはなまるくん,7,0
グレートマジンガー,7,0
クレヨンしんちゃん,7,0
グロイザーX,7,0
黒子のバスケ,7,1
黒執事,7,1
クロスゲーム,7,0
クロノクルセイド,7,0
黒魔女さんが通る!!,7,0
群青のマグメル,7,0
けいおん!,8,1
けいおん!!,8,1
ケータイ少女,8,0
ゲートキーパーズ,8,0
ゲームセンターあらし,8,0
激走!ルーベンカイザー,8,0
墓場鬼太郎,8,0
血液型くん!,8,0
血液型くん!2,8,0
結界師,8,1
血界戦線,8,0
月刊少女野崎くん,8,0
ゲッターロボ,8,0
ゲッターロボG,8,0
ゲッターロボ號,8,0
月面兎兵器ミーナ,8,0
ケムリクサ,8,0
ケメコデラックス!,8,0
ケモノヅメ,8,0
けものフレンズ,8,0
けものフレンズ2,8,0
ケロケロちゃいむ,8,0
けろっこデメタン,8,0
ケロロ軍曹,8,0
幻影ヲ駆ケル太陽,8,0
げんきげんきノンタン,8,0
元気爆発ガンバルガー,8,0
げんしけん,8,0
ゲンジ通信あげだま,8,0
賢者の孫,8,1
ベルセルク,27,0
けんぷファー,8,0
剣勇伝説YAIBA,8,0
恋風,9,0
こいこい7,9,0
恋と選挙とチョコレート,9,0
恋は雨上がりのように,9,0
紅殻のパンドラ,9,0
鋼殻のレギオス,9,0
剛Q超児イッキマン,9,0
交響詩篇エウレカセブン,9,1
エウレカセブンAO,9,1
光速電神アルベガス,9,0
鋼鉄三国志,9,0
鋼鉄ジーグ,9,0
鋼鉄神ジーグ,9,0
甲鉄城のカバネリ,9,0
鋼鉄天使くるみ,9,0
幸腹グラフィティ,9,0
荒野のコトブキ飛行隊,9,0
荒野の少年イサム,9,0
ゴーゴー五つ子ら・ん・ど,9,0
ゴーストハント,9,0
コードギアス 反逆のルルーシュ,9,1
ゴールデンカムイ,9,1
ご近所物語,9,0
極黒のブリュンヒルデ,9,0
極上生徒会,9,0
極上!!めちゃモテ委員長,9,0
ごくせん,9,0
ゴクドーくん漫遊記,9,0
ココロコネクト,9,0
ココロ図書館,9,0
ご愁傷さま二ノ宮くん,9,0
ご注文はうさぎですか?,9,0
こちら葛飾区亀有公園前派出所,9,0
ゴッドイーター,9,0
ゴッドマジンガー,9,0
こっちむいて!みい子,9,0
こてんこてんこ,9,0
五等分の花嫁,9,1
琴浦さん,9,0
こどものおもちゃ,9,0
こどものじかん,9,0
この音とまれ!,9,0
この素晴らしい世界に祝福を!,9,1
この男子、魔法がお仕事です。,9,0
この中に1人、妹がいる!,9,0
このはな綺譚,9,0
この美術部には問題がある!,9,0
この醜くも美しい世界,9,0
こばと。,9,0
小林さんちのメイドラゴン,9,0
ごはんかいじゅうパップ,9,0
ゴブリンスレイヤー,9,1
コボちゃん,9,0
こみっくがーるず,9,0
こみっくパーティー,9,0
こみっくパーティーRevolution,9,0
コメット・ルシファー,9,0
小森さんは断れない!,9,0
これが私の御主人様,9,0
コレクター・ユイ,9,0
これはゾンビですか?,9,0
ゴルゴ13,9,0
殺し屋さん,9,0
コロッケ!,9,0
コンクリート・レボルティオ～超人幻想～,9,0
コンビニカレシ,9,0
サークレット・プリンセス,10,0
サーバント×サービス,10,0
彩雲国物語,10,0
斉木楠雄のΨ難,10,0
最近、妹のようすがちょっとおかしいんだが。,10,0
サイコアーマー・ゴーバリアン,10,0
最弱無敗の神装機竜,10,0
最終兵器彼女,10,0
サイボーグクロちゃん,10,0
